instant,dteday,season,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,Total_amount_of_rentals,season_names,weekday_names,month_names,year,time_of_day
221,2011-01-10,1,1,11,0,1,2,0.16,0.1364,0.47,0.2836,2,28,30,Winter,Monday,January,2011,Morning
222,2011-01-10,1,1,12,0,1,2,0.2,0.1818,0.4,0.2836,5,47,52,Winter,Monday,January,2011,Afternoon
223,2011-01-10,1,1,13,0,1,2,0.2,0.1818,0.4,0.2836,4,50,54,Winter,Monday,January,2011,Afternoon
224,2011-01-10,1,1,14,0,1,2,0.2,0.197,0.4,0.2239,0,47,47,Winter,Monday,January,2011,Afternoon
225,2011-01-10,1,1,15,0,1,2,0.2,0.197,0.4,0.2239,2,43,45,Winter,Monday,January,2011,Afternoon
226,2011-01-10,1,1,16,0,1,1,0.2,0.2121,0.4,0.1343,4,70,74,Winter,Monday,January,2011,Afternoon
227,2011-01-10,1,1,17,0,1,1,0.2,0.2273,0.4,0.1045,4,174,178,Winter,Monday,January,2011,Evening
228,2011-01-10,1,1,18,0,1,1,0.2,0.197,0.4,0.2239,1,154,155,Winter,Monday,January,2011,Evening
229,2011-01-10,1,1,19,0,1,1,0.16,0.1667,0.47,0.1642,3,92,95,Winter,Monday,January,2011,Evening
230,2011-01-10,1,1,20,0,1,1,0.16,0.1667,0.5,0.1642,1,73,74,Winter,Monday,January,2011,Evening
231,2011-01-10,1,1,21,0,1,1,0.14,0.1364,0.59,0.194,1,37,38,Winter,Monday,January,2011,Night
232,2011-01-10,1,1,22,0,1,1,0.14,0.1515,0.59,0.1642,2,22,24,Winter,Monday,January,2011,Night
233,2011-01-10,1,1,23,0,1,1,0.14,0.1515,0.59,0.1642,0,18,18,Winter,Monday,January,2011,Night
234,2011-01-11,1,1,0,0,2,1,0.14,0.1667,0.59,0.1045,2,10,12,Winter,Tuesday,January,2011,Night
235,2011-01-11,1,1,1,0,2,1,0.14,0.1515,0.59,0.1642,0,3,3,Winter,Tuesday,January,2011,Night
236,2011-01-11,1,1,2,0,2,2,0.16,0.1515,0.55,0.194,0,3,3,Winter,Tuesday,January,2011,Night
237,2011-01-11,1,1,5,0,2,2,0.16,0.1818,0.55,0.1343,0,6,6,Winter,Tuesday,January,2011,Morning
238,2011-01-11,1,1,6,0,2,2,0.16,0.1818,0.55,0.1343,0,27,27,Winter,Tuesday,January,2011,Morning
239,2011-01-11,1,1,7,0,2,2,0.16,0.2273,0.55,0.0,2,97,99,Winter,Tuesday,January,2011,Morning
240,2011-01-11,1,1,8,0,2,2,0.18,0.2121,0.51,0.0896,3,214,217,Winter,Tuesday,January,2011,Morning
241,2011-01-11,1,1,9,0,2,2,0.18,0.197,0.51,0.1642,3,127,130,Winter,Tuesday,January,2011,Morning
242,2011-01-11,1,1,10,0,2,2,0.2,0.2121,0.51,0.1642,3,51,54,Winter,Tuesday,January,2011,Morning
243,2011-01-11,1,1,11,0,2,2,0.2,0.2121,0.47,0.1343,4,31,35,Winter,Tuesday,January,2011,Morning
244,2011-01-11,1,1,12,0,2,2,0.2,0.2273,0.51,0.1045,2,55,57,Winter,Tuesday,January,2011,Afternoon
245,2011-01-11,1,1,13,0,2,2,0.2,0.2273,0.59,0.0896,6,46,52,Winter,Tuesday,January,2011,Afternoon
246,2011-01-11,1,1,14,0,2,2,0.2,0.2273,0.59,0.0896,3,60,63,Winter,Tuesday,January,2011,Afternoon
247,2011-01-11,1,1,15,0,2,2,0.16,0.197,0.8,0.0896,2,45,47,Winter,Tuesday,January,2011,Afternoon
248,2011-01-11,1,1,16,0,2,2,0.16,0.1515,0.86,0.2239,4,72,76,Winter,Tuesday,January,2011,Afternoon
249,2011-01-11,1,1,17,0,2,2,0.16,0.1515,0.86,0.2239,6,130,136,Winter,Tuesday,January,2011,Evening
250,2011-01-11,1,1,18,0,2,3,0.16,0.1818,0.93,0.1045,1,94,95,Winter,Tuesday,January,2011,Evening
251,2011-01-11,1,1,19,0,2,3,0.16,0.2273,0.93,0.0,0,51,51,Winter,Tuesday,January,2011,Evening
252,2011-01-11,1,1,20,0,2,3,0.16,0.1515,0.93,0.194,0,32,32,Winter,Tuesday,January,2011,Evening
253,2011-01-11,1,1,21,0,2,3,0.16,0.197,0.86,0.0896,0,20,20,Winter,Tuesday,January,2011,Night
254,2011-01-11,1,1,22,0,2,3,0.16,0.1818,0.93,0.1045,1,28,29,Winter,Tuesday,January,2011,Night
255,2011-01-11,1,1,23,0,2,3,0.16,0.197,0.93,0.0896,1,18,19,Winter,Tuesday,January,2011,Night
256,2011-01-12,1,1,0,0,3,2,0.16,0.197,0.86,0.0896,0,7,7,Winter,Wednesday,January,2011,Night
257,2011-01-12,1,1,1,0,3,2,0.16,0.1818,0.86,0.1045,0,6,6,Winter,Wednesday,January,2011,Night
258,2011-01-12,1,1,2,0,3,1,0.14,0.1515,0.86,0.1343,0,1,1,Winter,Wednesday,January,2011,Night
259,2011-01-12,1,1,5,0,3,1,0.14,0.1515,0.86,0.1642,0,5,5,Winter,Wednesday,January,2011,Morning
260,2011-01-12,1,1,6,0,3,1,0.12,0.1515,0.93,0.1343,0,16,16,Winter,Wednesday,January,2011,Morning
261,2011-01-12,1,1,7,0,3,1,0.14,0.1515,0.69,0.1343,0,54,54,Winter,Wednesday,January,2011,Morning
262,2011-01-12,1,1,8,0,3,1,0.16,0.1667,0.59,0.1642,3,125,128,Winter,Wednesday,January,2011,Morning
263,2011-01-12,1,1,9,0,3,1,0.16,0.1364,0.59,0.3284,3,78,81,Winter,Wednesday,January,2011,Morning
264,2011-01-12,1,1,10,0,3,1,0.18,0.1818,0.55,0.2239,0,39,39,Winter,Wednesday,January,2011,Morning
265,2011-01-12,1,1,11,0,3,1,0.2,0.1818,0.51,0.3881,3,32,35,Winter,Wednesday,January,2011,Morning
266,2011-01-12,1,1,12,0,3,1,0.2,0.1515,0.47,0.5821,3,52,55,Winter,Wednesday,January,2011,Afternoon
267,2011-01-12,1,1,13,0,3,1,0.22,0.197,0.44,0.3582,0,49,49,Winter,Wednesday,January,2011,Afternoon
268,2011-01-12,1,1,14,0,3,1,0.2,0.1818,0.47,0.3284,0,44,44,Winter,Wednesday,January,2011,Afternoon
269,2011-01-12,1,1,15,0,3,1,0.2,0.1667,0.47,0.4179,1,48,49,Winter,Wednesday,January,2011,Afternoon
270,2011-01-12,1,1,16,0,3,1,0.22,0.197,0.44,0.3284,5,63,68,Winter,Wednesday,January,2011,Afternoon
271,2011-01-12,1,1,17,0,3,1,0.2,0.1818,0.47,0.3582,0,139,139,Winter,Wednesday,January,2011,Evening
272,2011-01-12,1,1,18,0,3,1,0.2,0.1515,0.47,0.5224,2,135,137,Winter,Wednesday,January,2011,Evening
273,2011-01-12,1,1,19,0,3,1,0.18,0.1515,0.47,0.4179,1,82,83,Winter,Wednesday,January,2011,Evening
274,2011-01-12,1,1,20,0,3,1,0.16,0.1364,0.5,0.3284,2,54,56,Winter,Wednesday,January,2011,Evening
275,2011-01-12,1,1,21,0,3,1,0.16,0.1364,0.55,0.3284,0,57,57,Winter,Wednesday,January,2011,Night
276,2011-01-12,1,1,22,0,3,1,0.16,0.1212,0.55,0.4478,1,32,33,Winter,Wednesday,January,2011,Night
277,2011-01-12,1,1,23,0,3,1,0.14,0.1061,0.59,0.4179,1,19,20,Winter,Wednesday,January,2011,Night
278,2011-01-13,1,1,0,0,4,1,0.14,0.1212,0.59,0.2836,1,6,7,Winter,Thursday,January,2011,Night
279,2011-01-13,1,1,1,0,4,1,0.14,0.1212,0.5,0.2836,0,2,2,Winter,Thursday,January,2011,Night
280,2011-01-13,1,1,2,0,4,1,0.14,0.1212,0.5,0.3582,0,2,2,Winter,Thursday,January,2011,Night
281,2011-01-13,1,1,3,0,4,1,0.14,0.1212,0.5,0.3284,0,3,3,Winter,Thursday,January,2011,Night
282,2011-01-13,1,1,4,0,4,1,0.14,0.1212,0.5,0.2537,0,4,4,Winter,Thursday,January,2011,Night
283,2011-01-13,1,1,5,0,4,1,0.14,0.1212,0.5,0.2985,0,3,3,Winter,Thursday,January,2011,Morning
284,2011-01-13,1,1,6,0,4,1,0.12,0.1515,0.54,0.1343,0,28,28,Winter,Thursday,January,2011,Morning
285,2011-01-13,1,1,7,0,4,1,0.12,0.1515,0.54,0.1343,0,72,72,Winter,Thursday,January,2011,Morning
286,2011-01-13,1,1,8,0,4,1,0.14,0.1364,0.5,0.194,5,197,202,Winter,Thursday,January,2011,Morning
287,2011-01-13,1,1,9,0,4,1,0.14,0.1212,0.5,0.3284,2,137,139,Winter,Thursday,January,2011,Morning
288,2011-01-13,1,1,10,0,4,2,0.16,0.1364,0.5,0.3582,2,36,38,Winter,Thursday,January,2011,Morning
289,2011-01-13,1,1,11,0,4,2,0.2,0.1667,0.44,0.4478,4,33,37,Winter,Thursday,January,2011,Morning
290,2011-01-13,1,1,12,0,4,1,0.2,0.1667,0.44,0.4179,3,49,52,Winter,Thursday,January,2011,Afternoon
291,2011-01-13,1,1,13,0,4,1,0.22,0.197,0.41,0.4478,2,81,83,Winter,Thursday,January,2011,Afternoon
292,2011-01-13,1,1,14,0,4,1,0.22,0.197,0.41,0.3881,3,39,42,Winter,Thursday,January,2011,Afternoon
293,2011-01-13,1,1,15,0,4,1,0.24,0.2121,0.38,0.2985,5,55,60,Winter,Thursday,January,2011,Afternoon
294,2011-01-13,1,1,16,0,4,1,0.24,0.2121,0.38,0.3582,2,76,78,Winter,Thursday,January,2011,Afternoon
295,2011-01-13,1,1,17,0,4,1,0.2,0.1818,0.4,0.2836,4,158,162,Winter,Thursday,January,2011,Evening
296,2011-01-13,1,1,18,0,4,1,0.2,0.1818,0.4,0.3284,3,141,144,Winter,Thursday,January,2011,Evening
297,2011-01-13,1,1,19,0,4,1,0.16,0.1515,0.47,0.2537,1,98,99,Winter,Thursday,January,2011,Evening
298,2011-01-13,1,1,20,0,4,1,0.16,0.1515,0.47,0.2239,0,64,64,Winter,Thursday,January,2011,Evening
299,2011-01-13,1,1,21,0,4,1,0.14,0.1212,0.46,0.2985,0,40,40,Winter,Thursday,January,2011,Night
300,2011-01-13,1,1,22,0,4,1,0.14,0.1212,0.46,0.3284,0,30,30,Winter,Thursday,January,2011,Night
301,2011-01-13,1,1,23,0,4,1,0.12,0.1364,0.5,0.194,1,14,15,Winter,Thursday,January,2011,Night
302,2011-01-14,1,1,0,0,5,1,0.12,0.1364,0.5,0.194,0,14,14,Winter,Friday,January,2011,Night
303,2011-01-14,1,1,1,0,5,1,0.1,0.1212,0.54,0.1642,0,5,5,Winter,Friday,January,2011,Night
304,2011-01-14,1,1,2,0,5,1,0.1,0.1212,0.54,0.1343,0,1,1,Winter,Friday,January,2011,Night
305,2011-01-14,1,1,3,0,5,1,0.1,0.1364,0.54,0.1045,0,1,1,Winter,Friday,January,2011,Night
306,2011-01-14,1,1,5,0,5,1,0.1,0.1364,0.54,0.0896,0,8,8,Winter,Friday,January,2011,Morning
307,2011-01-14,1,1,6,0,5,1,0.1,0.1818,0.54,0.0,0,17,17,Winter,Friday,January,2011,Morning
308,2011-01-14,1,1,7,0,5,1,0.1,0.1212,0.74,0.1642,0,70,70,Winter,Friday,January,2011,Morning
309,2011-01-14,1,1,8,0,5,1,0.12,0.1667,0.68,0.0,2,156,158,Winter,Friday,January,2011,Morning
310,2011-01-14,1,1,9,0,5,1,0.14,0.1515,0.69,0.1343,0,117,117,Winter,Friday,January,2011,Morning
311,2011-01-14,1,1,10,0,5,1,0.18,0.1818,0.55,0.194,4,40,44,Winter,Friday,January,2011,Morning
312,2011-01-14,1,1,11,0,5,1,0.18,0.1667,0.51,0.2836,6,47,53,Winter,Friday,January,2011,Morning
313,2011-01-14,1,1,12,0,5,1,0.2,0.197,0.44,0.2537,2,59,61,Winter,Friday,January,2011,Afternoon
314,2011-01-14,1,1,13,0,5,1,0.22,0.197,0.37,0.3881,4,73,77,Winter,Friday,January,2011,Afternoon
315,2011-01-14,1,1,14,0,5,1,0.22,0.2121,0.41,0.2836,5,59,64,Winter,Friday,January,2011,Afternoon
316,2011-01-14,1,1,15,0,5,1,0.24,0.2424,0.38,0.1642,9,59,68,Winter,Friday,January,2011,Afternoon
317,2011-01-14,1,1,16,0,5,1,0.22,0.2424,0.41,0.1045,3,87,90,Winter,Friday,January,2011,Afternoon
318,2011-01-14,1,1,17,0,5,1,0.22,0.2273,0.41,0.1642,4,155,159,Winter,Friday,January,2011,Evening
319,2011-01-14,1,1,18,0,5,1,0.2,0.2576,0.47,0.0,5,134,139,Winter,Friday,January,2011,Evening
320,2011-01-14,1,1,19,0,5,1,0.16,0.197,0.59,0.0896,3,89,92,Winter,Friday,January,2011,Evening
321,2011-01-14,1,1,20,0,5,1,0.18,0.2424,0.59,0.0,0,68,68,Winter,Friday,January,2011,Evening
322,2011-01-14,1,1,21,0,5,1,0.16,0.2273,0.69,0.0,4,48,52,Winter,Friday,January,2011,Night
323,2011-01-14,1,1,22,0,5,2,0.16,0.2273,0.69,0.0,2,34,36,Winter,Friday,January,2011,Night
324,2011-01-14,1,1,23,0,5,2,0.18,0.2424,0.55,0.0,1,26,27,Winter,Friday,January,2011,Night
325,2011-01-15,1,1,0,0,6,1,0.18,0.2424,0.55,0.0,3,25,28,Winter,Saturday,January,2011,Night
326,2011-01-15,1,1,1,0,6,2,0.16,0.197,0.59,0.0896,2,18,20,Winter,Saturday,January,2011,Night
327,2011-01-15,1,1,2,0,6,2,0.16,0.197,0.59,0.0896,0,12,12,Winter,Saturday,January,2011,Night
328,2011-01-15,1,1,3,0,6,2,0.16,0.2273,0.59,0.0,1,7,8,Winter,Saturday,January,2011,Night
329,2011-01-15,1,1,4,0,6,2,0.16,0.2273,0.59,0.0,0,5,5,Winter,Saturday,January,2011,Night
330,2011-01-15,1,1,5,0,6,1,0.16,0.2273,0.59,0.0,0,1,1,Winter,Saturday,January,2011,Morning
331,2011-01-15,1,1,6,0,6,1,0.14,0.1667,0.63,0.1045,1,2,3,Winter,Saturday,January,2011,Morning
332,2011-01-15,1,1,7,0,6,1,0.14,0.2121,0.63,0.0,1,9,10,Winter,Saturday,January,2011,Morning
333,2011-01-15,1,1,8,0,6,1,0.14,0.1515,0.63,0.1343,1,22,23,Winter,Saturday,January,2011,Morning
334,2011-01-15,1,1,9,0,6,1,0.16,0.1818,0.64,0.1343,2,31,33,Winter,Saturday,January,2011,Morning
335,2011-01-15,1,1,10,0,6,1,0.18,0.197,0.59,0.1642,2,57,59,Winter,Saturday,January,2011,Morning
336,2011-01-15,1,1,11,0,6,1,0.2,0.197,0.55,0.2239,18,54,72,Winter,Saturday,January,2011,Morning
337,2011-01-15,1,1,12,0,6,1,0.24,0.2273,0.48,0.2239,15,74,89,Winter,Saturday,January,2011,Afternoon
338,2011-01-15,1,1,13,0,6,1,0.28,0.2576,0.38,0.2985,21,80,101,Winter,Saturday,January,2011,Afternoon
339,2011-01-15,1,1,14,0,6,1,0.3,0.2879,0.39,0.2836,26,92,118,Winter,Saturday,January,2011,Afternoon
340,2011-01-15,1,1,15,0,6,2,0.32,0.3182,0.36,0.194,21,108,129,Winter,Saturday,January,2011,Afternoon
341,2011-01-15,1,1,16,0,6,2,0.34,0.3333,0.34,0.194,33,95,128,Winter,Saturday,January,2011,Afternoon
342,2011-01-15,1,1,17,0,6,2,0.32,0.303,0.36,0.2836,29,54,83,Winter,Saturday,January,2011,Evening
343,2011-01-15,1,1,18,0,6,2,0.3,0.2879,0.45,0.2537,15,69,84,Winter,Saturday,January,2011,Evening
344,2011-01-15,1,1,19,0,6,2,0.32,0.303,0.39,0.2537,14,60,74,Winter,Saturday,January,2011,Evening
345,2011-01-15,1,1,20,0,6,2,0.32,0.303,0.39,0.2537,6,35,41,Winter,Saturday,January,2011,Evening
346,2011-01-15,1,1,21,0,6,2,0.32,0.303,0.39,0.2239,6,51,57,Winter,Saturday,January,2011,Night
347,2011-01-15,1,1,22,0,6,2,0.3,0.3182,0.42,0.1045,0,26,26,Winter,Saturday,January,2011,Night
348,2011-01-15,1,1,23,0,6,1,0.3,0.2879,0.45,0.2836,5,39,44,Winter,Saturday,January,2011,Night
349,2011-01-16,1,1,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39,Winter,Sunday,January,2011,Night
350,2011-01-16,1,1,1,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23,Winter,Sunday,January,2011,Night
351,2011-01-16,1,1,2,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16,Winter,Sunday,January,2011,Night
352,2011-01-16,1,1,3,0,0,1,0.22,0.2727,0.69,0.0,9,6,15,Winter,Sunday,January,2011,Night
353,2011-01-16,1,1,4,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1,Winter,Sunday,January,2011,Night
354,2011-01-16,1,1,5,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2,Winter,Sunday,January,2011,Morning
355,2011-01-16,1,1,6,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1,Winter,Sunday,January,2011,Morning
356,2011-01-16,1,1,7,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3,Winter,Sunday,January,2011,Morning
357,2011-01-16,1,1,8,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18,Winter,Sunday,January,2011,Morning
358,2011-01-16,1,1,9,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32,Winter,Sunday,January,2011,Morning
359,2011-01-16,1,1,10,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79,Winter,Sunday,January,2011,Morning
360,2011-01-16,1,1,11,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93,Winter,Sunday,January,2011,Morning
361,2011-01-16,1,1,12,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104,Winter,Sunday,January,2011,Afternoon
362,2011-01-16,1,1,13,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118,Winter,Sunday,January,2011,Afternoon
363,2011-01-16,1,1,14,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91,Winter,Sunday,January,2011,Afternoon
364,2011-01-16,1,1,15,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113,Winter,Sunday,January,2011,Afternoon
365,2011-01-16,1,1,16,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99,Winter,Sunday,January,2011,Afternoon
366,2011-01-16,1,1,17,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105,Winter,Sunday,January,2011,Evening
367,2011-01-16,1,1,18,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67,Winter,Sunday,January,2011,Evening
368,2011-01-16,1,1,19,0,0,1,0.18,0.197,0.47,0.1343,14,47,61,Winter,Sunday,January,2011,Evening
369,2011-01-16,1,1,20,0,0,1,0.18,0.197,0.47,0.1642,7,50,57,Winter,Sunday,January,2011,Evening
370,2011-01-16,1,1,21,0,0,1,0.18,0.197,0.51,0.1642,6,22,28,Winter,Sunday,January,2011,Night
371,2011-01-16,1,1,22,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21,Winter,Sunday,January,2011,Night
372,2011-01-16,1,1,23,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18,Winter,Sunday,January,2011,Night
373,2011-01-17,1,1,0,1,1,2,0.2,0.197,0.47,0.2239,1,16,17,Winter,Monday,January,2011,Night
374,2011-01-17,1,1,1,1,1,2,0.2,0.197,0.44,0.194,1,15,16,Winter,Monday,January,2011,Night
375,2011-01-17,1,1,2,1,1,2,0.18,0.1667,0.43,0.2537,0,8,8,Winter,Monday,January,2011,Night
376,2011-01-17,1,1,3,1,1,2,0.18,0.1818,0.43,0.194,0,2,2,Winter,Monday,January,2011,Night
377,2011-01-17,1,1,4,1,1,2,0.18,0.197,0.43,0.1343,1,2,3,Winter,Monday,January,2011,Night
378,2011-01-17,1,1,5,1,1,2,0.18,0.197,0.43,0.1642,0,1,1,Winter,Monday,January,2011,Morning
379,2011-01-17,1,1,6,1,1,2,0.18,0.1818,0.43,0.194,0,5,5,Winter,Monday,January,2011,Morning
380,2011-01-17,1,1,7,1,1,2,0.16,0.1818,0.5,0.1343,4,9,13,Winter,Monday,January,2011,Morning
381,2011-01-17,1,1,8,1,1,2,0.16,0.1515,0.47,0.2239,3,30,33,Winter,Monday,January,2011,Morning
382,2011-01-17,1,1,9,1,1,2,0.16,0.1515,0.47,0.2239,8,39,47,Winter,Monday,January,2011,Morning
383,2011-01-17,1,1,10,1,1,2,0.16,0.1515,0.5,0.2537,7,50,57,Winter,Monday,January,2011,Morning
384,2011-01-17,1,1,11,1,1,2,0.16,0.1515,0.55,0.194,9,55,64,Winter,Monday,January,2011,Morning
385,2011-01-17,1,1,12,1,1,2,0.18,0.197,0.47,0.1343,10,70,80,Winter,Monday,January,2011,Afternoon
386,2011-01-17,1,1,13,1,1,2,0.18,0.197,0.47,0.1343,13,80,93,Winter,Monday,January,2011,Afternoon
387,2011-01-17,1,1,14,1,1,2,0.18,0.2121,0.43,0.1045,12,74,86,Winter,Monday,January,2011,Afternoon
388,2011-01-17,1,1,15,1,1,2,0.2,0.2121,0.47,0.1642,21,72,93,Winter,Monday,January,2011,Afternoon
389,2011-01-17,1,1,16,1,1,2,0.2,0.2121,0.47,0.1642,6,76,82,Winter,Monday,January,2011,Afternoon
390,2011-01-17,1,1,17,1,1,1,0.2,0.197,0.51,0.194,4,67,71,Winter,Monday,January,2011,Evening
391,2011-01-17,1,1,18,1,1,2,0.18,0.1667,0.55,0.2537,7,85,92,Winter,Monday,January,2011,Evening
392,2011-01-17,1,1,19,1,1,3,0.18,0.1818,0.59,0.194,2,58,60,Winter,Monday,January,2011,Evening
393,2011-01-17,1,1,20,1,1,3,0.16,0.1515,0.8,0.194,4,29,33,Winter,Monday,January,2011,Evening
394,2011-01-17,1,1,21,1,1,3,0.16,0.1515,0.8,0.194,3,24,27,Winter,Monday,January,2011,Night
395,2011-01-17,1,1,22,1,1,3,0.14,0.1212,0.93,0.2537,0,13,13,Winter,Monday,January,2011,Night
396,2011-01-17,1,1,23,1,1,3,0.16,0.1364,0.86,0.2836,1,3,4,Winter,Monday,January,2011,Night
397,2011-01-18,1,1,12,0,2,2,0.2,0.1818,0.86,0.3284,0,3,3,Winter,Tuesday,January,2011,Afternoon
398,2011-01-18,1,1,13,0,2,2,0.2,0.197,0.86,0.2239,0,22,22,Winter,Tuesday,January,2011,Afternoon
399,2011-01-18,1,1,14,0,2,2,0.22,0.2273,0.8,0.1642,2,26,28,Winter,Tuesday,January,2011,Afternoon
400,2011-01-18,1,1,15,0,2,2,0.22,0.2273,0.87,0.1642,3,32,35,Winter,Tuesday,January,2011,Afternoon
401,2011-01-18,1,1,16,0,2,2,0.22,0.2273,0.87,0.194,0,61,61,Winter,Tuesday,January,2011,Afternoon
402,2011-01-18,1,1,17,0,2,2,0.22,0.2273,0.82,0.194,1,124,125,Winter,Tuesday,January,2011,Evening
403,2011-01-18,1,1,18,0,2,2,0.22,0.2273,0.8,0.1642,1,132,133,Winter,Tuesday,January,2011,Evening
404,2011-01-18,1,1,19,0,2,2,0.22,0.2273,0.8,0.1343,1,98,99,Winter,Tuesday,January,2011,Evening
405,2011-01-18,1,1,20,0,2,2,0.22,0.2727,0.87,0.0,0,83,83,Winter,Tuesday,January,2011,Evening
406,2011-01-18,1,1,21,0,2,2,0.22,0.2424,0.93,0.1045,0,41,41,Winter,Tuesday,January,2011,Night
407,2011-01-18,1,1,22,0,2,2,0.22,0.2576,0.93,0.0896,0,33,33,Winter,Tuesday,January,2011,Night
408,2011-01-18,1,1,23,0,2,2,0.22,0.2727,0.93,0.0,1,19,20,Winter,Tuesday,January,2011,Night
409,2011-01-19,1,1,0,0,3,2,0.22,0.2727,0.93,0.0,0,3,3,Winter,Wednesday,January,2011,Night
410,2011-01-19,1,1,1,0,3,3,0.22,0.2273,0.93,0.1343,1,6,7,Winter,Wednesday,January,2011,Night
411,2011-01-19,1,1,2,0,3,3,0.22,0.2273,0.93,0.1343,0,3,3,Winter,Wednesday,January,2011,Night
412,2011-01-19,1,1,4,0,3,3,0.22,0.2273,0.93,0.1343,1,1,2,Winter,Wednesday,January,2011,Night
413,2011-01-19,1,1,5,0,3,2,0.22,0.2576,0.93,0.0896,0,7,7,Winter,Wednesday,January,2011,Morning
414,2011-01-19,1,1,6,0,3,2,0.22,0.2576,0.93,0.0896,0,32,32,Winter,Wednesday,January,2011,Morning
415,2011-01-19,1,1,7,0,3,2,0.24,0.2576,0.92,0.1045,1,89,90,Winter,Wednesday,January,2011,Morning
416,2011-01-19,1,1,8,0,3,2,0.24,0.2576,0.93,0.1045,1,196,197,Winter,Wednesday,January,2011,Morning
417,2011-01-19,1,1,9,0,3,2,0.24,0.2576,0.93,0.1045,2,107,109,Winter,Wednesday,January,2011,Morning
418,2011-01-19,1,1,10,0,3,2,0.26,0.2727,0.93,0.1343,1,46,47,Winter,Wednesday,January,2011,Morning
419,2011-01-19,1,1,11,0,3,2,0.28,0.303,0.87,0.0896,5,47,52,Winter,Wednesday,January,2011,Morning
420,2011-01-19,1,1,12,0,3,2,0.3,0.3182,0.81,0.0896,5,65,70,Winter,Wednesday,January,2011,Afternoon
421,2011-01-19,1,1,13,0,3,1,0.4,0.4091,0.62,0.2836,11,67,78,Winter,Wednesday,January,2011,Afternoon
422,2011-01-19,1,1,14,0,3,1,0.4,0.4091,0.58,0.2537,7,68,75,Winter,Wednesday,January,2011,Afternoon
423,2011-01-19,1,1,15,0,3,1,0.4,0.4091,0.54,0.2836,4,78,82,Winter,Wednesday,January,2011,Afternoon
424,2011-01-19,1,1,16,0,3,1,0.38,0.3939,0.58,0.3881,10,94,104,Winter,Wednesday,January,2011,Afternoon
425,2011-01-19,1,1,17,0,3,1,0.36,0.3333,0.57,0.3284,7,190,197,Winter,Wednesday,January,2011,Evening
426,2011-01-19,1,1,18,0,3,1,0.34,0.3182,0.61,0.2836,5,156,161,Winter,Wednesday,January,2011,Evening
427,2011-01-19,1,1,19,0,3,1,0.32,0.2879,0.57,0.4179,4,108,112,Winter,Wednesday,January,2011,Evening
428,2011-01-19,1,1,20,0,3,1,0.32,0.303,0.49,0.2985,2,74,76,Winter,Wednesday,January,2011,Evening
429,2011-01-19,1,1,21,0,3,1,0.32,0.2879,0.49,0.4179,4,55,59,Winter,Wednesday,January,2011,Night
430,2011-01-19,1,1,22,0,3,1,0.3,0.303,0.52,0.1642,6,53,59,Winter,Wednesday,January,2011,Night
431,2011-01-19,1,1,23,0,3,1,0.3,0.2727,0.52,0.4627,1,27,28,Winter,Wednesday,January,2011,Night
432,2011-01-20,1,1,0,0,4,1,0.26,0.2273,0.56,0.3881,5,8,13,Winter,Thursday,January,2011,Night
433,2011-01-20,1,1,1,0,4,1,0.26,0.2727,0.56,0.0,2,3,5,Winter,Thursday,January,2011,Night
434,2011-01-20,1,1,2,0,4,1,0.26,0.2727,0.56,0.0,0,2,2,Winter,Thursday,January,2011,Night
435,2011-01-20,1,1,3,0,4,1,0.26,0.2576,0.56,0.1642,0,1,1,Winter,Thursday,January,2011,Night
436,2011-01-20,1,1,4,0,4,1,0.26,0.2576,0.56,0.1642,0,1,1,Winter,Thursday,January,2011,Night
437,2011-01-20,1,1,5,0,4,1,0.24,0.2273,0.6,0.2239,0,6,6,Winter,Thursday,January,2011,Morning
438,2011-01-20,1,1,6,0,4,1,0.22,0.2121,0.6,0.2239,0,35,35,Winter,Thursday,January,2011,Morning
439,2011-01-20,1,1,7,0,4,1,0.22,0.2121,0.55,0.2239,1,100,101,Winter,Thursday,January,2011,Morning
440,2011-01-20,1,1,8,0,4,1,0.22,0.2121,0.55,0.2836,2,247,249,Winter,Thursday,January,2011,Morning
441,2011-01-20,1,1,9,0,4,2,0.24,0.2273,0.52,0.2239,3,140,143,Winter,Thursday,January,2011,Morning
